id_erm;mre_guid;departamento;municipio;tipologia;cod_dane_muni;cod_dane_depto;organización;motivo_de_actividad;fecha_de_inicio;año_inicio;mes;fecha_de_finalizacion;nombre_del_sitio;location_guid;tipo_de_actividad;otromodeloerm;indigenashombresedad0a5;indigenashombresedad6a11;indigenashombresedad12a17;indigenashombresedad18a23;indigenashombresedad24omas;indigenashombresedadtotalh;indigenasmujeresedad0a5;indigenasmujeresedad6a11;indigenasmujeresedad12a17;indigenasmujeresedad18a23;indigenasmujeresedad24omas;indigenasmujeresedadtotalm;afroshombresedad0a5;afroshombresedad6a11;afroshombresedad12a17;afroshombresedad18a23;afroshombresedad24omas;afroshombresedadtotalh;afrosmujeresedad0a5;afrosmujeresedad6a11;afrosmujeresedad12a17;afrosmujeresedad18a23;afrosmujeresedad24omas;afrosmujeresedadtotalm;mestizoshombresedad0a5;mestizoshombresedad6a11;mestizoshombresedad12a17;mestizoshombresedad18a23;mestizoshombresedad24omas;mestizoshombresedadtotalh;mestizosmujeresedad0a5;mestizosmujeresedad6a11;mestizosmujeresedad12a17;mestizosmujeresedad18a23;mestizosmujeresedad24omas;mestizosmujeresedadtotalm;comunidadintervenida;motivoactividad;tipodeevidencias;deptomunicipio;tipolugar;otroevidencias;npersonastotal
ERM_ACT_2499;ac10-0256-16056ac17cf-890a5771-7ecc-7;CHOCO;SAN JOSÉ DEL PALMAR;Tipo II;27660;27;Comité Internacional de la Cruz Roja;Derecho de las víctimas;6/04/2016;2016;4;;;0a0a-502c-11aa107b66e-1e62dfde-2284-1;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;20;;Otro. Cuál?;;CHOCO - SAN JOSÉ DEL PALMAR;;;60
ERM_ACT_2500;ac10-0256-16056ac2135-a62a1c8a-7ed4-1;CHOCO;ALTO BAUDÓ;Tipo I;27025;27;Comité Internacional de la Cruz Roja;CS y Derecho de las víctimas;13/04/2016;2016;4;;;0a0a-502c-11aa1097246-bf7d3ebf-3220-d;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;16;;Otro. Cuál?;;CHOCO - ALTO BAUDÓ;;;24
ERM_ACT_2501;ac10-0256-16056ac2abb-993d0c56-7edc-2;ANTIOQUIA;APARTADÓ;Tipo I;05045;05;Comité Internacional de la Cruz Roja;Programa CpA;25/04/2016;2016;4;;;0a0a-502c-11aa1044da3-becf2ea9-514-8b;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;;Otro. Cuál?;;ANTIOQUIA - APARTADÓ;;;3
ERM_ACT_2502;ac10-0256-16056ac3450-29a61ef5-7ee4-8;ANTIOQUIA;MEDELLÍN;Tipo I;05001;05;Comité Internacional de la Cruz Roja;Comportamientos seguros;1/04/2016;2016;4;;;0a0a-502c-11aa1059dd1-92613581-1058-7;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;7;;Otro. Cuál?;;ANTIOQUIA - MEDELLÍN;;;30
ERM_ACT_2503;ac10-0256-16056ac3e04-ec7a7308-7eec-b;ANTIOQUIA;CÁCERES;Tipo I;05120;05;Comité Internacional de la Cruz Roja;Comportamientos seguros;5/04/2016;2016;4;;;0a0a-502c-11aa1061c86-80306525-14ac-4;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;Otro. Cuál?;;ANTIOQUIA - CÁCERES;;;31
ERM_ACT_2504;ac10-0256-16056ac4799-4d8c8d7a-7ef4-f;ANTIOQUIA;CÁCERES;Tipo I;05120;05;Comité Internacional de la Cruz Roja;Comportamientos seguros;5/04/2016;2016;4;;;0a0a-502c-11aa1061c86-80306525-14ac-4;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;0;10;;Otro. Cuál?;;ANTIOQUIA - CÁCERES;;;45
ERM_ACT_2505;ac10-0256-16056ac512e-f118cc6f-7efc-4;ANTIOQUIA;CÁCERES;Tipo I;05120;05;Comité Internacional de la Cruz Roja;Comportamientos seguros;6/04/2016;2016;4;;;0a0a-502c-11aa1061c86-80306525-14ac-4;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;Otro. Cuál?;;ANTIOQUIA - CÁCERES;;;9
ERM_ACT_2506;ac10-0256-16056ac5ad3-78b1c47d-7f04-7;NORTE DE SANTANDER;TEORAMA;Tipo I;54800;54;Comité Internacional de la Cruz Roja;CS, Derecho de las víctimas y P. CpA;11/04/2016;2016;4;;;0a0a-502c-11aa1098eb7-9ef8e839-3318-c;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;7;;Otro. Cuál?;;NORTE DE SANTANDER - TEORAMA;;;10
ERM_ACT_2507;ac10-0256-16056ac64a7-39e0efbc-7f0c-c;NORTE DE SANTANDER;TEORAMA;Tipo I;54800;54;Comité Internacional de la Cruz Roja;CS, Derecho de las víctimas y P. CpA;11/04/2016;2016;4;;;0a0a-502c-11aa1098eb7-9ef8e839-3318-c;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;8;;Otro. Cuál?;;NORTE DE SANTANDER - TEORAMA;;;15
ERM_ACT_2508;ac10-0256-16056ac6e6b-abd7f9cc-7f14-9;NORTE DE SANTANDER;SAN CALIXTO;Tipo I;54670;54;Comité Internacional de la Cruz Roja;CS, Derecho de las víctimas y P. CpA;12/04/2016;2016;4;;;0a0a-502c-11aa1041c04-bc695b48-37c-b6;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;10;;Otro. Cuál?;;NORTE DE SANTANDER - SAN CALIXTO;;;17
ERM_ACT_2509;ac10-0256-16056ac781f-d95cac48-7f1c-2;NORTE DE SANTANDER;SAN CALIXTO;Tipo I;54670;54;Comité Internacional de la Cruz Roja;CS, Derecho de las víctimas y P. CpA;12/04/2016;2016;4;;;0a0a-502c-11aa1041c04-bc695b48-37c-b6;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;13;;Otro. Cuál?;;NORTE DE SANTANDER - SAN CALIXTO;;;17
ERM_ACT_2510;ac10-0256-16056ac8203-15ceef85-7f24-8;NORTE DE SANTANDER;HACARÍ;Tipo I;54344;54;Comité Internacional de la Cruz Roja;CS, Derecho de las víctimas y P. CpA;13/04/2016;2016;4;;;0a0a-502c-11aa108c637-e31be135-2c30-6;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;20;;Otro. Cuál?;;NORTE DE SANTANDER - HACARÍ;;;30
ERM_ACT_2511;ac10-0256-16056ac8b88-e164e3f0-7f2c-8;NORTE DE SANTANDER;HACARÍ;Tipo I;54344;54;Comité Internacional de la Cruz Roja;CS, Derecho de las víctimas y P. CpA;13/04/2016;2016;4;;;0a0a-502c-11aa108c637-e31be135-2c30-6;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;20;;Otro. Cuál?;;NORTE DE SANTANDER - HACARÍ;;;25
ERM_ACT_2512;ac10-0256-16056ac952d-65a0d2c8-7f34-c;NORTE DE SANTANDER;LA PLAYA;Tipo I;54398;54;Comité Internacional de la Cruz Roja;CS, Derecho de las víctimas y P. CpA;14/04/2016;2016;4;;;0a0a-502c-11aa104785d-50209d76-674-52;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;25;;Otro. Cuál?;;NORTE DE SANTANDER - LA PLAYA;;;30
ERM_ACT_2513;ac10-0256-16056ac9f3f-6497043e-7f3c-e;NORTE DE SANTANDER;CONVENCIÓN;Tipo I;54206;54;Comité Internacional de la Cruz Roja;CS, Derecho de las víctimas y P. CpA;15/04/2016;2016;4;;;0a0a-502c-11aa1092678-e1ea136a-2f74-b;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;10;;Otro. Cuál?;;NORTE DE SANTANDER - CONVENCIÓN;;;12
ERM_ACT_2514;ac10-0256-16056aca8b5-8066d107-7f44-5;ARAUCA;TAME;Tipo I;81794;81;Comité Internacional de la Cruz Roja;Comportamientos seguros;23/04/2016;2016;4;;;0a0a-502c-11aa10a323a-542d19cd-38d0-f;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;19;;Otro. Cuál?;;ARAUCA - TAME;;;23
ERM_ACT_2515;ac10-0256-16056acb298-a08e7351-7f4c-f;ARAUCA;TAME;Tipo I;81794;81;Comité Internacional de la Cruz Roja;CS y Derecho de las víctimas;24/04/2016;2016;4;;;0a0a-502c-11aa10a323a-542d19cd-38d0-f;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;13;;Otro. Cuál?;;ARAUCA - TAME;;;31
ERM_ACT_2516;ac10-0256-16056acbc3d-2064f0fe-7f54-1;ARAUCA;SARAVENA;Tipo I;81736;81;Comité Internacional de la Cruz Roja;Comportamientos seguros;20/04/2016;2016;4;;;0a0a-502c-11aa105aad1-b8d325e5-10d0-4;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;1;;Otro. Cuál?;;ARAUCA - SARAVENA;;;17
ERM_ACT_2517;ac10-0256-16056afc3b4-7124e20b-7fdd-7;META;VISTAHERMOSA;Tipo I;50711;50;Comité Internacional de la Cruz Roja;CS y P. CpA;5/04/2016;2016;4;;;0a0a-502c-11aa10a0628-9bfb12c1-374c-6;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;META - VISTAHERMOSA;;;40
ERM_ACT_2518;ac10-0256-16056afce43-e720ff6c-7fe5-c;META;VISTAHERMOSA;Tipo I;50711;50;Comité Internacional de la Cruz Roja;CS y P. CpA;5/04/2016;2016;4;;;0a0a-502c-11aa10a0628-9bfb12c1-374c-6;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;META - VISTAHERMOSA;;;30
ERM_ACT_2519;ac10-0256-16056afd817-9691997f-7fed-2;META;VISTAHERMOSA;Tipo I;50711;50;Comité Internacional de la Cruz Roja;CS y P. CpA;5/04/2016;2016;4;;;0a0a-502c-11aa10a0628-9bfb12c1-374c-6;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;META - VISTAHERMOSA;;;27
ERM_ACT_2520;ac10-0256-16056afe19c-1855de58-7ff5-7;META;VISTAHERMOSA;Tipo I;50711;50;Comité Internacional de la Cruz Roja;CS y P. CpA;6/04/2016;2016;4;;;0a0a-502c-11aa10a0628-9bfb12c1-374c-6;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;META - VISTAHERMOSA;;;30
ERM_ACT_2525;ac10-0256-16056afeb8f-ca659e9-7ffd-2b;CAUCA;BUENOS AIRES;Tipo I;19110;19;Comité Internacional de la Cruz Roja;CS y Derecho de las víctimas;9/11/2015;2015;11;;;0a0a-502c-11aa108e73c-983e72a4-2d4c-2;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;33;;Otro. Cuál?;;CAUCA - BUENOS AIRES;;;53
ERM_ACT_2526;ac10-0256-16056aff592-a9ecfc77-8005-5;CAUCA;CALOTO;Tipo I;19142;19;Comité Internacional de la Cruz Roja;Programa CpA;4/11/2015;2015;11;;;0a0a-502c-11aa10861b1-dbc0fc3d-2898-c;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;;Otro. Cuál?;;CAUCA - CALOTO;;;4
ERM_ACT_2527;ac10-0256-16056afffb3-25f18887-800d-2;CAUCA;CALOTO;Tipo I;19142;19;Comité Internacional de la Cruz Roja;CS y P. CpA;11/11/2015;2015;11;;;0a0a-502c-11aa10861b1-dbc0fc3d-2898-c;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CAUCA - CALOTO;;;35
ERM_ACT_2528;ac10-0256-16056b00997-6c92bf59-8015-9;CAUCA;CALOTO;Tipo I;19142;19;Comité Internacional de la Cruz Roja;CS y P. CpA;11/11/2015;2015;11;;;0a0a-502c-11aa10861b1-dbc0fc3d-2898-c;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CAUCA - CALOTO;;;12
ERM_ACT_2529;ac10-0256-16056b0132c-e3399ea9-801d-5;CAUCA;GUAPI;Tipo III;19318;19;Comité Internacional de la Cruz Roja;Comportamientos seguros;22/11/2015;2015;11;;;ac10-0141-1382ffcfce6-60a60cbd-97c-74;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;5;;Otro. Cuál?;;CAUCA - GUAPI;;;9
ERM_ACT_2530;ac10-0256-16056b01c92-2421c3b4-8025-d;CAUCA;GUAPI;Tipo III;19318;19;Comité Internacional de la Cruz Roja;Comportamientos seguros;23/11/2015;2015;11;;;ac10-0141-1382ffcfce6-60a60cbd-97c-74;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CAUCA - GUAPI;;;8
ERM_ACT_2531;ac10-0256-16056b02656-c4897b5f-802d-b;CAUCA;GUAPI;Tipo III;19318;19;Comité Internacional de la Cruz Roja;CS y P. CpA;24/11/2015;2015;11;;;ac10-0141-1382ffcfce6-60a60cbd-97c-74;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;8;;Otro. Cuál?;;CAUCA - GUAPI;;;20
ERM_ACT_2532;ac10-0256-16056b0300a-2569e672-8035-2;CAUCA;GUAPI;Tipo III;19318;19;Comité Internacional de la Cruz Roja;CS, Derecho de las víctimas y P. CpA;25/11/2015;2015;11;;;ac10-0141-1382ffcfce6-60a60cbd-97c-74;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;12;;Otro. Cuál?;;CAUCA - GUAPI;;;30
ERM_ACT_2533;ac10-0256-16056b039ee-bb3782b0-803d-5;CAQUETA;MONTAÑITA;Tipo I;18410;18;Comité Internacional de la Cruz Roja;Comportamientos seguros;13/11/2015;2015;11;;;0a0a-502c-11aa105a92b-58f1499d-10c0-6;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;25;;Otro. Cuál?;;CAQUETA - MONTAÑITA;;;28
ERM_ACT_2534;ac10-0256-16056b043a2-1a8f8e0c-8045-4;CAQUETA;MONTAÑITA;Tipo I;18410;18;Comité Internacional de la Cruz Roja;Derecho de las víctimas;14/11/2015;2015;11;;;0a0a-502c-11aa105a92b-58f1499d-10c0-6;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;;Otro. Cuál?;;CAQUETA - MONTAÑITA;;;31
ERM_ACT_2535;ac10-0256-16056b04d95-3bb278e9-804d-f;PUTUMAYO;PUERTO ASÍS;Tipo I;86568;86;Comité Internacional de la Cruz Roja;CS, Derecho de las víctimas y P. CpA;6/11/2015;2015;11;;;0a0a-502c-11aa109ea15-a3d65823-3654-e;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;14;;Otro. Cuál?;;PUTUMAYO - PUERTO ASÍS;;;27
ERM_ACT_2606;ac10-0256-16056b05778-7875bcfe-8055-4;NARIÑO;PASTO;Tipo III;52001;52;Comité Internacional de la Cruz Roja;CS, Derecho de las víctimas y P. CpA;21/01/2016;2016;1;;;0a0a-502c-11aa107c6d9-d7e4b6ac-2310-9;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;18;;Otro. Cuál?;;NARIÑO - PASTO;;;32
ERM_ACT_2608;ac10-0256-16056b0616b-5796565e-805d-c;CAQUETA;FLORENCIA;Tipo I;18001;18;Comité Internacional de la Cruz Roja;Derecho de las víctimas y P. CpA;5/02/2017;2017;2;;;0a0a-502c-11aa10647ad-4c6f85ab-1628-7;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;7;;Otro. Cuál?;;CAQUETA - FLORENCIA;;;15
ERM_ACT_2609;ac10-0256-16056b06b20-fdf929d8-8065-5;PUTUMAYO;ORITO;Tipo I;86320;86;Comité Internacional de la Cruz Roja;Derecho de las víctimas y P. CpA;12/02/2017;2017;2;;;0a0a-502c-11aa10a638a-5715cf15-3a74-9;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;;Otro. Cuál?;;PUTUMAYO - ORITO;;;8
ERM_ACT_2610;ac10-0256-16056b074f3-d376ffb8-806d-9;CAQUETA;MONTAÑITA;Tipo I;18410;18;Comité Internacional de la Cruz Roja;CS y P. CpA;3/02/2017;2017;2;;;0a0a-502c-11aa105a92b-58f1499d-10c0-6;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;15;;Otro. Cuál?;;CAQUETA - MONTAÑITA;;;49
ERM_ACT_2611;ac10-0256-16056b07ec7-fcf065e-8075-24;ARAUCA;SARAVENA;Tipo I;81736;81;Comité Internacional de la Cruz Roja;CS, Derecho de las víctimas y P. CpA;13/02/2017;2017;2;;;0a0a-502c-11aa105aad1-b8d325e5-10d0-4;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;4;;Otro. Cuál?;;ARAUCA - SARAVENA;;;8
ERM_ACT_2612;ac10-0256-16056b0886c-77c0aca1-807d-9;ARAUCA;SARAVENA;Tipo I;81736;81;Comité Internacional de la Cruz Roja;CS, Derecho de las víctimas y P. CpA;11/02/2017;2017;2;;;0a0a-502c-11aa105aad1-b8d325e5-10d0-4;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;7;;Otro. Cuál?;;ARAUCA - SARAVENA;;;20
ERM_ACT_2613;ac10-0256-16056b09201-73119e27-8085-2;CHOCO;LITORAL DEL SAN JUAN;Tipo II;27250;27;Comité Internacional de la Cruz Roja;CS, Derecho de las víctimas y P. CpA;13/02/2017;2017;2;;;0a00-b736-11e8a75e75c-17bc2a11-1a6-10;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;15;;Otro. Cuál?;;CHOCO - LITORAL DEL SAN JUAN;;;50
ERM_ACT_2614;ac10-0256-16056b09b77-789a1221-808d-b;ANTIOQUIA;SEGOVIA;Tipo I;05736;05;Comité Internacional de la Cruz Roja;CS, Derecho de las víctimas y P. CpA;15/02/2017;2017;2;;;0a0a-502c-11aa105efd8-5a0a7879-1320-a;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;20;;Otro. Cuál?;;ANTIOQUIA - SEGOVIA;;;24
ERM_ACT_2615;ac10-0256-16056b0a50c-e2a31ba-8095-88;CHOCO;BAJO BAUDÓ;Tipo III;27077;27;Comité Internacional de la Cruz Roja;Comportamientos seguros;15/02/2017;2017;2;;;ac10-0141-143728ad72a-5189cf50-46fe-7;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;15;;Otro. Cuál?;;CHOCO - BAJO BAUDÓ;;;53
ERM_ACT_2616;ac10-0256-16056b0aed0-5ca9c62b-809d-1;CHOCO;BAJO BAUDÓ;Tipo III;27077;27;Comité Internacional de la Cruz Roja;CS y Derecho de las víctimas;16/02/2017;2017;2;;;ac10-0141-143728ad72a-5189cf50-46fe-7;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;13;;Otro. Cuál?;;CHOCO - BAJO BAUDÓ;;;26
ERM_ACT_2617;ac10-0256-16056b0b836-5ac308b0-80a5-3;CHOCO;BAJO BAUDÓ;Tipo III;27077;27;Comité Internacional de la Cruz Roja;Comportamientos seguros;16/02/2017;2017;2;;;ac10-0141-143728ad72a-5189cf50-46fe-7;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CHOCO - BAJO BAUDÓ;;;28
ERM_ACT_2618;ac10-0256-16056b0c1eb-353928f4-80ad-4;CHOCO;BAJO BAUDÓ;Tipo III;27077;27;Comité Internacional de la Cruz Roja;CS y Derecho de las víctimas;17/02/2017;2017;2;;;ac10-0141-143728ad72a-5189cf50-46fe-7;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;11;;Otro. Cuál?;;CHOCO - BAJO BAUDÓ;;;36
ERM_ACT_2619;ac10-0256-16056b0cbbe-b2153de-80b5-a3;ANTIOQUIA;CAUCASIA;Tipo II;05154;05;Comité Internacional de la Cruz Roja;Comportamientos seguros;18/02/2017;2017;2;;;0a0a-502c-11aa108a457-2d677cfe-2b08-3;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;ANTIOQUIA - CAUCASIA;;;19
ERM_ACT_2620;ac10-0256-16056b0d554-2f12a763-80bd-f;CHOCO;BAJO BAUDÓ;Tipo III;27077;27;Comité Internacional de la Cruz Roja;CS y Derecho de las víctimas;19/02/2017;2017;2;;;ac10-0141-143728ad72a-5189cf50-46fe-7;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;14;;Otro. Cuál?;;CHOCO - BAJO BAUDÓ;;;34
ERM_ACT_2621;ac10-0256-16056b0dee9-4edcc19e-80c5-d;CAUCA;PÁEZ;Tipo II;19517;19;Comité Internacional de la Cruz Roja;CS y P. CpA;14/02/2017;2017;2;;;0a0a-502c-11aa1078d7a-d655950b-2128-c;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;7;;Otro. Cuál?;;CAUCA - PÁEZ;;;16
ERM_ACT_2622;ac10-0256-16056b0e87e-c7353efa-80cd-3;CAUCA;PÁEZ;Tipo II;19517;19;Comité Internacional de la Cruz Roja;CS y P. CpA;13/02/2017;2017;2;;;0a0a-502c-11aa1078d7a-d655950b-2128-c;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;4;;Otro. Cuál?;;CAUCA - PÁEZ;;;10
ERM_ACT_2623;ac10-0256-16056b0f213-58b20c05-80d5-5;CAUCA;INZÁ;Tipo II;19355;19;Comité Internacional de la Cruz Roja;CS y P. CpA;11/02/2017;2017;2;;;0a0a-502c-11aa1084dcc-ee5d0772-27e0-3;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;11;;Otro. Cuál?;;CAUCA - INZÁ;;;18
ERM_ACT_2624;ac10-0256-16056b23dce-fb0295e5-80f5-4;NARIÑO;PASTO;Tipo III;52001;52;Comité Internacional de la Cruz Roja;Derecho de las víctimas y P. CpA;2/02/2017;2017;2;;;0a0a-502c-11aa107c6d9-d7e4b6ac-2310-9;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;4;;Otro. Cuál?;;NARIÑO - PASTO;;;10
ERM_ACT_2625;ac10-0256-16056b247f0-f8e74dd0-80fd-d;NARIÑO;PASTO;Tipo III;52001;52;Comité Internacional de la Cruz Roja;CS y P. CpA;3/02/2017;2017;2;;;0a0a-502c-11aa107c6d9-d7e4b6ac-2310-9;ERM Comunitaria y AV;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;6;;Otro. Cuál?;;NARIÑO - PASTO;;;21
